"anio_regis","week_regis","ent_regis","deaths_count","channel_endemic_estimation","farrington_estimation_all","farrington_partial","name","abr","date_ref"
2021,32,3,156,71.6,227.930103240281,79.1889241651933,"BAJA CALIFORNIA SUR","BS",2021-08-06
2021,32,4,199,98.4,361.416196427337,103.858078851145,"CAMPECHE","CC",2021-08-06
2021,32,5,412,296,602.572472081312,341.315879446705,"COAHUILA","CL",2021-08-06
2021,32,6,249,104,242.144212444028,128.64815101047,"COLIMA","CM",2021-08-06
2021,32,7,1060,528.2,876.135598758387,543.049100354342,"CHIAPAS","CS",2021-08-06
2021,32,8,472,454.2,611.361795243729,476.637395256945,"CHIHUAHUA","CH",2021-08-06
2021,32,9,2700,1306.8,2111.30321044026,1339.03981243641,"CIUDAD DE MÉXICO","DF",2021-08-06
2021,32,10,248,195.4,307.062382478364,192.639203858484,"DURANGO","DG",2021-08-06
2021,32,11,853,657.4,1563.05392730409,762.533669372998,"GUANAJUATO","GT",2021-08-06
2021,32,12,897,458.8,616.860838261541,412.057837875331,"GUERRERO","GR",2021-08-06
2021,32,13,525,281.6,452.438204313249,332.215513449685,"HIDALGO","HG",2021-08-06
2021,32,14,1832,869,1329.20865955028,1014.18263753664,"JALISCO","JC",2021-08-06
2021,32,15,3081,1343.8,2797.61962226005,1521.91363412176,"MÉXICO","MC",2021-08-06
2021,32,16,964,542.4,800.965248830203,544.570311540664,"MICHOACÁN","MN",2021-08-06
2021,32,17,422,240,354.137731095342,287.77242882426,"MORELOS","MS",2021-08-06
2021,32,18,324,125.8,251.798111181443,144.524109259172,"NAYARIT","NT",2021-08-06
2021,32,19,1190,513.4,1155.67463362076,639.641016775963,"NUEVO LEÓN","NL",2021-08-06
2021,32,20,909,461.4,967.40744039432,476.417226036752,"OAXACA","OC",2021-08-06
2021,32,21,1441,662.2,2227.28732183532,785.303530511587,"PUEBLA","PL",2021-08-06
2021,32,22,341,184.2,372.057885103871,217.75737077913,"QUERÉTARO","QT",2021-08-06
2021,32,23,323,159,509.002297647782,192.617668491714,"QUINTANA ROO","QR",2021-08-06
2021,32,24,486,309.6,883.543137638648,352.021600306357,"SAN LUIS POTOSÍ","SP",2021-08-06
2021,32,25,738,269.4,847.086748491632,311.169641128426,"SINALOA","SL",2021-08-06
2021,32,26,531,295.4,800.260522311703,315.768864779725,"SONORA","SR",2021-08-06
2021,32,27,426,269.2,769.937673118199,323.386146370735,"TABASCO","TC",2021-08-06
2021,32,28,609,389.6,1525.98977325285,410.7801361528,"TAMAULIPAS","TS",2021-08-06
2021,32,29,160,131.8,529.102042735458,134.075439775526,"TLAXCALA","TL",2021-08-06
2021,32,30,2461,977.4,2345.86036187693,1067.71004426401,"VERACRUZ","VZ",2021-08-06
2021,32,31,409,261,772.479036188678,293.843359527959,"YUCATÁN","YN",2021-08-06
2021,32,32,313,175,394.320782854358,189.543337715993,"ZACATECAS","ZS",2021-08-06
2021,33,1,154,103,270.43164774709,134.074272602559,"AGUASCALIENTES","AS",2021-08-13
2021,33,2,492,389.2,800.998290401877,511.708194544349,"BAJA CALIFORNIA","BC",2021-08-13
2021,33,3,126,67.6,222.044844439501,80.6428342159014,"BAJA CALIFORNIA SUR","BS",2021-08-13
2021,33,4,222,91.8,285.675621841757,102.275159143356,"CAMPECHE","CC",2021-08-13
2021,33,5,479,299,914.135841229203,335.565195661223,"COAHUILA","CL",2021-08-13
2021,33,6,301,108.8,240.670510303008,115.401931178564,"COLIMA","CM",2021-08-13
2021,33,7,1266,521.2,758.232694583236,538.661688766641,"CHIAPAS","CS",2021-08-13
2021,33,8,494,410.6,822.740735327295,476.377494055543,"CHIHUAHUA","CH",2021-08-13
2021,33,9,2653,1311,2121.09475170373,1350.4214155371,"CIUDAD DE MÉXICO","DF",2021-08-13
2021,33,10,279,165,312.674353777534,196.1788808576,"DURANGO","DG",2021-08-13
2021,33,11,936,635.6,1459.63701609136,716.047674178173,"GUANAJUATO","GT",2021-08-13
2021,33,12,914,457.8,584.617586784136,439.264364688665,"GUERRERO","GR",2021-08-13
2021,33,13,634,283.2,449.671839188258,333.113734346365,"HIDALGO","HG",2021-08-13
2021,33,14,2084,911.4,1320.31899281081,942.907213792363,"JALISCO","JC",2021-08-13
2021,33,15,3161,1420,2568.93613353883,1516.68996196653,"MÉXICO","MC",2021-08-13
2021,33,16,1116,547.4,809.410776099224,549.377064431392,"MICHOACÁN","MN",2021-08-13
2021,33,17,537,262.4,349.86664597548,260.23004630423,"MORELOS","MS",2021-08-13
2021,33,18,332,128.4,254.30006364755,142.751671571822,"NAYARIT","NT",2021-08-13
2021,33,19,1344,541.2,1115.49816575728,626.27862251249,"NUEVO LEÓN","NL",2021-08-13
2021,33,20,955,457.4,935.053536294547,484.421669126395,"OAXACA","OC",2021-08-13
2021,33,21,1763,659.8,1996.75832774875,791.61589670691,"PUEBLA","PL",2021-08-13
2021,33,22,369,204.6,387.174866686877,235.529852814341,"QUERÉTARO","QT",2021-08-13
2021,33,23,329,147.2,438.769853876234,191.749591561493,"QUINTANA ROO","QR",2021-08-13
2021,33,24,591,296,876.370662489769,352.984056553384,"SAN LUIS POTOSÍ","SP",2021-08-13
2021,33,25,572,267.4,758.420460026342,320.702377236332,"SINALOA","SL",2021-08-13
2021,33,26,537,278.2,705.632290002063,356.016099391554,"SONORA","SR",2021-08-13
2021,33,27,505,262.4,654.657034380014,319.009027699297,"TABASCO","TC",2021-08-13
2021,33,28,615,401.6,1316.32966741274,454.879741080532,"TAMAULIPAS","TS",2021-08-13
2021,33,29,167,121,450.45064605596,134.383417635281,"TLAXCALA","TL",2021-08-13
2021,33,30,2819,977.6,2195.07594285412,1074.25590188105,"VERACRUZ","VZ",2021-08-13
2021,33,31,421,259.8,678.239608195278,290.93979752045,"YUCATÁN","YN",2021-08-13
2021,33,32,310,188.4,424.717120761982,187.539918348838,"ZACATECAS","ZS",2021-08-13
2021,34,1,168,135.6,291.965356898806,133.034714350516,"AGUASCALIENTES","AS",2021-08-20
2021,34,2,490,375.6,791.385634833145,496.265818511413,"BAJA CALIFORNIA","BC",2021-08-20
2021,34,3,128,69,200.869732895853,81.448001763938,"BAJA CALIFORNIA SUR","BS",2021-08-20
2021,34,4,229,85.6,237.231555063403,99.6620110682171,"CAMPECHE","CC",2021-08-20
2021,34,5,454,323,872.990707173038,317.830126743012,"COAHUILA","CL",2021-08-20
2021,34,6,283,95.2,247.501966183546,114.255150314153,"COLIMA","CM",2021-08-20
2021,34,7,1258,510.8,694.590387556891,541.437407829357,"CHIAPAS","CS",2021-08-20
2021,34,8,513,447.4,800.705341520811,434.94892572853,"CHIHUAHUA","CH",2021-08-20
2021,34,9,2544,1276.6,2120.95326507775,1363.08073073352,"CIUDAD DE MÉXICO","DF",2021-08-20
2021,34,10,282,174,308.175690745693,195.331856908036,"DURANGO","DG",2021-08-20
2021,34,11,948,652.6,1383.27665342459,712.334121438641,"GUANAJUATO","GT",2021-08-20
2021,34,12,778,410.2,597.04579245765,456.269810206518,"GUERRERO","GR",2021-08-20
2021,34,13,643,292,646.821561484999,329.384007385546,"HIDALGO","HG",2021-08-20
2021,34,14,2074,902.4,1803.32837204201,948.435987681128,"JALISCO","JC",2021-08-20
2021,34,15,3129,1359.2,2513.99203008133,1517.05317373869,"MÉXICO","MC",2021-08-20
2021,34,16,1104,513.2,801.225309075815,546.428469631363,"MICHOACÁN","MN",2021-08-20
2021,34,17,470,250.2,462.840038387644,284.798402140084,"MORELOS","MS",2021-08-20
2021,34,18,305,136.4,251.120632344091,144.546965695781,"NAYARIT","NT",2021-08-20
2021,34,19,1330,538.2,1073.42694984537,607.444280459255,"NUEVO LEÓN","NL",2021-08-20
2021,34,20,869,433.6,887.629881872536,486.882509604006,"OAXACA","OC",2021-08-20
2021,34,21,1949,678.2,1787.43944494272,773.487510394237,"PUEBLA","PL",2021-08-20
2021,34,22,378,204,404.819740174341,234.655444049075,"QUERÉTARO","QT",2021-08-20
2021,34,23,282,136,399.117250253037,184.123307060469,"QUINTANA ROO","QR",2021-08-20
2021,34,24,607,309.2,787.401653035652,349.105697174523,"SAN LUIS POTOSÍ","SP",2021-08-20
2021,34,25,534,273.4,715.871270539574,314.137109256314,"SINALOA","SL",2021-08-20
2021,34,26,547,318.4,627.85419268269,318.61188312898,"SONORA","SR",2021-08-20
2021,34,27,540,247,554.797691605221,284.040107644509,"TABASCO","TC",2021-08-20
2021,34,28,632,359.4,1120.50191809217,395.64004364096,"TAMAULIPAS","TS",2021-08-20
2021,34,29,237,112.4,378.078156637875,135.746100193076,"TLAXCALA","TL",2021-08-20
2021,34,30,2935,985.4,2041.41404705876,1019.55339190273,"VERACRUZ","VZ",2021-08-20
2021,34,31,426,261.4,599.534260620222,283.701614712283,"YUCATÁN","YN",2021-08-20
2021,34,32,315,164.4,410.451421825884,193.862650090323,"ZACATECAS","ZS",2021-08-20
2021,35,1,195,105,296.763885009945,134.767088758882,"AGUASCALIENTES","AS",2021-08-27
2021,35,2,525,398.8,763.839463645987,494.662348695382,"BAJA CALIFORNIA","BC",2021-08-27
2021,35,3,111,90.8,186.729181942303,81.7050737352322,"BAJA CALIFORNIA SUR","BS",2021-08-27
2021,35,4,233,99.8,188.523798744924,100.014014101188,"CAMPECHE","CC",2021-08-27
2021,35,5,473,273.4,803.302550268865,322.50008317103,"COAHUILA","CL",2021-08-27
2021,35,6,281,107.2,238.141517553544,113.684040507083,"COLIMA","CM",2021-08-27
2021,35,7,1267,503.4,646.155018360972,540.876552034019,"CHIAPAS","CS",2021-08-27
2021,35,8,512,422.2,810.17585012829,439.425040158576,"CHIHUAHUA","CH",2021-08-27
2021,35,9,2415,1316.4,2123.18233994376,1374.22804933616,"CIUDAD DE MÉXICO","DF",2021-08-27
2021,35,10,251,178.6,309.633313833176,197.512818116898,"DURANGO","DG",2021-08-27
2021,35,11,1035,644.8,1276.87182009317,716.354383160613,"GUANAJUATO","GT",2021-08-27
2021,35,12,638,387.2,602.300365287383,448.053445678852,"GUERRERO","GR",2021-08-27
2021,35,13,650,265.4,648.028450850303,383.331705650057,"HIDALGO","HG",2021-08-27
2021,35,14,1844,826.6,1314.28137398023,1029.04002595818,"JALISCO","JC",2021-08-27
2021,35,15,2855,1394.8,2512.48118750017,1576.06067853054,"MÉXICO","MC",2021-08-27
2021,35,16,1182,476.6,796.751165431125,553.298515382675,"MICHOACÁN","MN",2021-08-27
2021,35,17,516,267.8,444.785260182138,292.179666839403,"MORELOS","MS",2021-08-27
2021,35,18,262,137.4,238.125539853181,144.352960591552,"NAYARIT","NT",2021-08-27
2021,35,19,1383,540,1650.80895770678,657.221007643932,"NUEVO LEÓN","NL",2021-08-27
2021,35,20,842,411.4,860.634559341251,476.02511700904,"OAXACA","OC",2021-08-27
2021,35,21,2005,665.6,1623.88829716216,778.740677688057,"PUEBLA","PL",2021-08-27
2021,35,22,375,199.2,410.881311881871,237.990336917382,"QUERÉTARO","QT",2021-08-27
2021,35,23,308,146.2,343.496303597608,184.188747632936,"QUINTANA ROO","QR",2021-08-27
2021,35,24,579,313,705.468442175722,358.602486484687,"SAN LUIS POTOSÍ","SP",2021-08-27
2021,35,25,418,260.6,653.443387013207,290.931448159998,"SINALOA","SL",2021-08-27
2021,35,26,618,279.6,597.229529765283,325.017042502203,"SONORA","SR",2021-08-27
2021,35,27,533,277,493.091476429254,282.946726745403,"TABASCO","TC",2021-08-27
2021,35,28,602,367.8,1010.13670065712,447.459055380561,"TAMAULIPAS","TS",2021-08-27
2021,35,29,268,121,319.223442461849,138.728466963536,"TLAXCALA","TL",2021-08-27
2021,35,30,2861,1028.8,1901.30617402716,1023.39666346886,"VERACRUZ","VZ",2021-08-27
2021,35,31,442,275.2,541.476511524966,280.26005250785,"YUCATÁN","YN",2021-08-27
2021,35,32,299,166.6,387.460760103387,191.615927484834,"ZACATECAS","ZS",2021-08-27
2021,36,1,180,109.2,297.178281332864,129.432901774596,"AGUASCALIENTES","AS",2021-09-03
2021,36,2,506,431.2,727.241727248197,484.661863364645,"BAJA CALIFORNIA","BC",2021-09-03
2021,36,3,108,70.4,171.114295403726,82.4808248225218,"BAJA CALIFORNIA SUR","BS",2021-09-03
2021,36,4,254,96.4,153.904760753364,92.0324754682565,"CAMPECHE","CC",2021-09-03
2021,36,5,486,290.6,754.913784245162,323.799398177871,"COAHUILA","CL",2021-09-03
2021,36,6,250,98,231.845260919961,113.042147627217,"COLIMA","CM",2021-09-03
2021,36,7,1260,487.8,627.712020413702,542.156561925655,"CHIAPAS","CS",2021-09-03
2021,36,8,516,409.2,780.654550918562,467.370254523915,"CHIHUAHUA","CH",2021-09-03
2021,36,9,2379,1312.2,2113.58321284371,1377.16156034813,"CIUDAD DE MÉXICO","DF",2021-09-03
2021,36,10,243,168.4,237.376934979269,192.581901658267,"DURANGO","DG",2021-09-03
2021,36,11,1059,680.6,1215.80894416244,791.022972627598,"GUANAJUATO","GT",2021-09-03
2021,36,12,559,394.2,614.903722710977,443.453564483681,"GUERRERO","GR",2021-09-03
2021,36,13,630,291.4,617.234592846758,389.381536328343,"HIDALGO","HG",2021-09-03
2021,36,14,1745,891.4,1300.68419032386,1087.57328768531,"JALISCO","JC",2021-09-03
2021,36,15,2687,1409.4,2479.51393343842,1612.17580319758,"MÉXICO","MC",2021-09-03
2021,36,16,1100,483.8,1141.32906798006,546.634399478716,"MICHOACÁN","MN",2021-09-03
2021,36,17,559,240.8,443.231838866125,266.742164943953,"MORELOS","MS",2021-09-03
2021,36,18,232,120.2,232.311531542685,148.117824611415,"NAYARIT","NT",2021-09-03
2021,36,19,1208,469.2,1551.71727128008,626.537172259319,"NUEVO LEÓN","NL",2021-09-03
2021,36,20,740,448.8,867.67766081847,482.302386432809,"OAXACA","OC",2021-09-03
2021,36,21,1906,684.6,1495.34018415628,780.922175558349,"PUEBLA","PL",2021-09-03
2021,36,22,394,199.6,405.196278607431,243.793497419368,"QUERÉTARO","QT",2021-09-03
2021,36,23,261,144.2,308.672792417263,181.531431259576,"QUINTANA ROO","QR",2021-09-03
2021,36,24,579,282.8,676.277748097827,341.445761666976,"SAN LUIS POTOSÍ","SP",2021-09-03
2021,36,25,439,270.6,613.41119720998,292.228694406484,"SINALOA","SL",2021-09-03
2021,36,26,537,315.6,588.856447109929,320.002132576728,"SONORA","SR",2021-09-03
2021,36,27,544,274.4,440.414529455314,283.258788079917,"TABASCO","TC",2021-09-03
2021,36,28,599,375.8,931.494879868432,432.486316922574,"TAMAULIPAS","TS",2021-09-03
2021,36,29,265,130.2,280.897120992366,138.970628398162,"TLAXCALA","TL",2021-09-03
2021,36,30,2478,983.2,1802.23152640991,1029.85303192162,"VERACRUZ","VZ",2021-09-03
2021,36,31,472,313.4,474.814734955331,285.075779003943,"YUCATÁN","YN",2021-09-03
2021,36,32,330,167.4,369.992735154131,198.475169393132,"ZACATECAS","ZS",2021-09-03
2021,37,1,182,112,300.829117716545,129.019900601996,"AGUASCALIENTES","AS",2021-09-10
2021,37,2,499,372.4,704.679515773351,500.892053766058,"BAJA CALIFORNIA","BC",2021-09-10
2021,37,3,96,78,149.944856946809,83.258523500967,"BAJA CALIFORNIA SUR","BS",2021-09-10
2021,37,4,252,86.8,133.105464425746,90.6218664906786,"CAMPECHE","CC",2021-09-10
2021,37,5,436,275,702.862565056483,321.958309244074,"COAHUILA","CL",2021-09-10
2021,37,6,184,106.4,232.065097382341,111.808896343751,"COLIMA","CM",2021-09-10
2021,37,7,1038,497.8,610.35193591353,534.756863826789,"CHIAPAS","CS",2021-09-10
2021,37,8,524,448.4,773.530828994652,471.877765847072,"CHIHUAHUA","CH",2021-09-10
2021,37,9,2081,1333.2,3088.09397062822,1379.44381299925,"CIUDAD DE MÉXICO","DF",2021-09-10
2021,37,10,220,160.6,238.166411032786,194.155819083638,"DURANGO","DG",2021-09-10
2021,37,11,1015,655.4,1176.85670126846,809.784261704322,"GUANAJUATO","GT",2021-09-10
2021,37,12,454,372.8,647.438879410729,460.249931802859,"GUERRERO","GR",2021-09-10
2021,37,13,575,270.4,607.010806921613,389.517108610105,"HIDALGO","HG",2021-09-10
2021,37,14,1649,892.4,1715.85504264515,1107.8711253577,"JALISCO","JC",2021-09-10
2021,37,15,2538,1384.4,2472.74072475985,1606.53563009827,"MÉXICO","MC",2021-09-10
2021,37,16,1131,452.2,1090.81261533293,538.670174786279,"MICHOACÁN","MN",2021-09-10
2021,37,17,557,242.2,337.891008042352,268.66787209248,"MORELOS","MS",2021-09-10
2021,37,18,205,119.8,229.175850290368,151.956975264476,"NAYARIT","NT",2021-09-10
2021,37,19,1099,426.8,1459.11174914354,602.978211708056,"NUEVO LEÓN","NL",2021-09-10
2021,37,20,671,415.2,631.826967084742,497.582143334862,"OAXACA","OC",2021-09-10
2021,37,21,1731,678.4,1402.61995091633,793.675587049577,"PUEBLA","PL",2021-09-10
2021,37,22,427,196,402.294234424032,242.826515125615,"QUERÉTARO","QT",2021-09-10
2021,37,23,292,130,291.187802567883,182.338570882518,"QUINTANA ROO","QR",2021-09-10
2021,37,24,482,278.4,651.743031045424,342.206329115239,"SAN LUIS POTOSÍ","SP",2021-09-10
2021,37,25,389,248.8,590.77729424002,340.841956241192,"SINALOA","SL",2021-09-10
2021,37,26,503,277.8,555.131626141514,321.733063472828,"SONORA","SR",2021-09-10
2021,37,27,525,254.4,425.143766227406,287.947585533083,"TABASCO","TC",2021-09-10
2021,37,28,589,322,803.698532196606,424.526989802705,"TAMAULIPAS","TS",2021-09-10
2021,37,29,253,124.8,264.073181972878,143.153892963218,"TLAXCALA","TL",2021-09-10
2021,37,30,2314,956,1685.58691824541,1034.05107183822,"VERACRUZ","VZ",2021-09-10
2021,37,31,424,322.4,425.904502615332,275.542316799948,"YUCATÁN","YN",2021-09-10
2021,37,32,310,159.8,370.102408252704,195.949584642074,"ZACATECAS","ZS",2021-09-10
2021,38,1,190,138.2,305.206203694926,128.291452963744,"AGUASCALIENTES","AS",2021-09-17
2021,38,2,498,415.2,699.95002923464,525.428935701272,"BAJA CALIFORNIA","BC",2021-09-17
2021,38,3,95,83,139.989685182396,86.6845248648809,"BAJA CALIFORNIA SUR","BS",2021-09-17
2021,38,4,209,100.4,127.35110005485,91.2125155917606,"CAMPECHE","CC",2021-09-17
2021,38,5,457,323,681.12960046104,316.943143031252,"COAHUILA","CL",2021-09-17
2021,38,6,223,101.8,226.195591975755,115.110187382107,"COLIMA","CM",2021-09-17
2021,38,7,1094,521.6,616.742421930636,578.508124923425,"CHIAPAS","CS",2021-09-17
2021,38,8,516,448.6,793.909822234792,436.65603038646,"CHIHUAHUA","CH",2021-09-17
2021,38,9,1923,1430.8,2085.62781411615,1389.425614782,"CIUDAD DE MÉXICO","DF",2021-09-17
2021,38,10,198,185.4,330.651891082596,193.52641860848,"DURANGO","DG",2021-09-17
2021,38,11,1109,691.2,1156.63485114801,815.569522403124,"GUANAJUATO","GT",2021-09-17
2021,38,12,424,395.2,659.968775905459,457.585224364853,"GUERRERO","GR",2021-09-17
2021,38,13,491,311.2,594.791393944244,389.999827361483,"HIDALGO","HG",2021-09-17
2021,38,14,1522,979.4,1704.67701126167,1023.66449085021,"JALISCO","JC",2021-09-17
2021,38,15,2446,1538.4,2491.61741667413,1618.85012830483,"MÉXICO","MC",2021-09-17
2021,38,16,1054,555.6,1039.8912980272,555.242622429452,"MICHOACÁN","MN",2021-09-17
2021,38,17,508,272.6,336.553341775735,273.866490335604,"MORELOS","MS",2021-09-17
2021,38,18,182,139.4,228.950354371117,152.868286931795,"NAYARIT","NT",2021-09-17
2021,38,19,987,520.6,1423.53012826181,603.840687907518,"NUEVO LEÓN","NL",2021-09-17
2021,38,20,588,495,636.914476722312,514.385895720015,"OAXACA","OC",2021-09-17
2021,38,21,1612,746.8,1328.01587523404,769.486996557739,"PUEBLA","PL",2021-09-17
2021,38,22,392,214,401.915356020377,245.176212065997,"QUERÉTARO","QT",2021-09-17
2021,38,23,216,155.6,256.00238897382,185.049737842185,"QUINTANA ROO","QR",2021-09-17
2021,38,24,429,324.8,628.50134116139,353.615872952232,"SAN LUIS POTOSÍ","SP",2021-09-17
2021,38,25,378,330.4,556.470177407199,349.162555530962,"SINALOA","SL",2021-09-17
2021,38,26,491,337.6,419.036169083525,351.76114875758,"SONORA","SR",2021-09-17
2021,38,27,518,288,415.789510310422,295.311651475367,"TABASCO","TC",2021-09-17
2021,38,28,545,392.6,758.907738277526,428.035954709114,"TAMAULIPAS","TS",2021-09-17
2021,38,29,250,139.8,243.383168269338,145.953225883516,"TLAXCALA","TL",2021-09-17
2021,38,30,1976,1073.6,1597.66871384036,1038.37012146146,"VERACRUZ","VZ",2021-09-17
2021,38,31,445,336,399.652952758062,296.766106974507,"YUCATÁN","YN",2021-09-17
2021,38,32,253,203.2,380.996237059472,203.857794717338,"ZACATECAS","ZS",2021-09-17
2021,39,1,167,117.8,307.51604448947,131.521263100267,"AGUASCALIENTES","AS",2021-09-24
2021,39,2,556,402.6,686.007838358585,533.393002892597,"BAJA CALIFORNIA","BC",2021-09-24
2021,39,3,80,88.6,105.50126670177,86.3311398931834,"BAJA CALIFORNIA SUR","BS",2021-09-24
2021,39,4,175,94.4,120.653940674071,94.2635146986277,"CAMPECHE","CC",2021-09-24
2021,39,5,378,295,677.84422025469,322.959200378495,"COAHUILA","CL",2021-09-24
2021,39,6,171,103.8,225.064808835939,113.518183298506,"COLIMA","CM",2021-09-24
2021,39,7,880,522.6,571.478126501362,583.777105856672,"CHIAPAS","CS",2021-09-24
2021,39,8,540,412,839.832937523871,435.102560048608,"CHIHUAHUA","CH",2021-09-24
2021,39,9,1781,1350.4,3008.86362188069,1394.59500120435,"CIUDAD DE MÉXICO","DF",2021-09-24
2021,39,10,197,154.6,334.442460174679,187.795062486682,"DURANGO","DG",2021-09-24
2021,39,11,1044,739.4,1136.73999073538,839.49964809545,"GUANAJUATO","GT",2021-09-24
2021,39,12,397,408.6,654.532658006936,474.329596150217,"GUERRERO","GR",2021-09-24
2021,39,13,440,291,577.968355766546,388.318467647417,"HIDALGO","HG",2021-09-24
2021,39,14,1489,970,1285.26852818224,1059.28849096839,"JALISCO","JC",2021-09-24
2021,39,15,2179,1476,2532.6201831215,1638.97625734081,"MÉXICO","MC",2021-09-24
2021,39,16,996,504.6,753.659881222351,563.754966290834,"MICHOACÁN","MN",2021-09-24
2021,39,17,458,234.4,407.763213436011,276.163525103336,"MORELOS","MS",2021-09-24
2021,39,18,165,148.8,227.277963812453,156.446425264823,"NAYARIT","NT",2021-09-24
2021,39,19,818,476,879.042729432331,573.814743242946,"NUEVO LEÓN","NL",2021-09-24
2021,39,20,476,382.4,818.605541765242,517.846870885255,"OAXACA","OC",2021-09-24
2021,39,21,1472,698.6,1289.17759112238,790.404361811156,"PUEBLA","PL",2021-09-24
2021,39,22,392,212.6,395.682221958412,244.905961982351,"QUERÉTARO","QT",2021-09-24
2021,39,23,218,142,237.698385651723,186.507942515763,"QUINTANA ROO","QR",2021-09-24
2021,39,24,416,273,626.926420182114,352.011593220289,"SAN LUIS POTOSÍ","SP",2021-09-24
2021,39,25,314,289.6,518.983122987817,356.378935326802,"SINALOA","SL",2021-09-24
2021,39,26,505,268.8,419.973815309284,372.247810898068,"SONORA","SR",2021-09-24
2021,39,27,483,262,395.501412592782,290.036166068082,"TABASCO","TC",2021-09-24
2021,39,28,521,365.8,707.228061922703,427.592813431909,"TAMAULIPAS","TS",2021-09-24
2021,39,29,194,130.8,239.931128479941,144.348144338908,"TLAXCALA","TL",2021-09-24
2021,39,30,1774,989,1498.3103449508,1027.391655945,"VERACRUZ","VZ",2021-09-24
2021,39,31,412,318.2,381.246918676741,280.611991792441,"YUCATÁN","YN",2021-09-24
2021,39,32,278,197.2,363.481671510491,207.160143978802,"ZACATECAS","ZS",2021-09-24
2021,40,1,168,115.2,309.820030876108,132.311238934705,"AGUASCALIENTES","AS",2021-10-01
2021,40,2,558,427.2,670.926051693918,528.907089936687,"BAJA CALIFORNIA","BC",2021-10-01
2021,40,3,91,73.6,107.452698793819,91.3355159284387,"BAJA CALIFORNIA SUR","BS",2021-10-01
2021,40,4,154,96.8,115.39228601744,107.652601093493,"CAMPECHE","CC",2021-10-01
2021,40,5,424,298,700.989134678211,328.705886212024,"COAHUILA","CL",2021-10-01
2021,40,6,150,100,220.153802495847,111.915027583717,"COLIMA","CM",2021-10-01
2021,40,7,807,487.8,578.86696374887,606.429864324316,"CHIAPAS","CS",2021-10-01
2021,40,8,536,427,985.709221132212,488.26988880933,"CHIHUAHUA","CH",2021-10-01
2021,40,9,1664,1395,2035.79513444583,1399.93773137567,"CIUDAD DE MÉXICO","DF",2021-10-01
2021,40,10,177,173.2,352.043568934616,185.225608562083,"DURANGO","DG",2021-10-01
2021,40,11,925,694.6,1140.22014102444,836.161511128437,"GUANAJUATO","GT",2021-10-01
2021,40,12,351,419.8,650.507506251408,470.525265103683,"GUERRERO","GR",2021-10-01
2021,40,13,391,285.2,582.868229018881,314.503366685964,"HIDALGO","HG",2021-10-01
2021,40,14,1427,935.8,1656.94777861071,1081.06850763853,"JALISCO","JC",2021-10-01
2021,40,15,2167,1422.4,1969.17472629599,1639.13513117835,"MÉXICO","MC",2021-10-01
2021,40,16,904,527.2,746.091806536257,583.192815758036,"MICHOACÁN","MN",2021-10-01
2021,40,17,458,273.4,403.542121289945,275.524421796308,"MORELOS","MS",2021-10-01
2021,40,18,151,145,228.900122998772,163.528641420145,"NAYARIT","NT",2021-10-01
2021,40,19,817,493.4,875.479611834443,599.978921057996,"NUEVO LEÓN","NL",2021-10-01
2021,40,20,393,499.8,780.246874917036,527.122319122511,"OAXACA","OC",2021-10-01
2021,40,21,1299,716.2,1256.08589065114,793.585092423303,"PUEBLA","PL",2021-10-01
2021,40,22,387,206,394.777743928391,242.757985959006,"QUERÉTARO","QT",2021-10-01
2021,40,23,187,148.6,226.268387278038,184.637791352756,"QUINTANA ROO","QR",2021-10-01
2021,40,24,366,297.4,615.856488703129,352.110125382876,"SAN LUIS POTOSÍ","SP",2021-10-01
2021,40,25,308,326.2,510.304524235155,313.43679955366,"SINALOA","SL",2021-10-01
2021,40,26,462,285,431.533479316939,363.292967102842,"SONORA","SR",2021-10-01
2021,40,27,405,271.8,381.306963359571,286.710776787151,"TABASCO","TC",2021-10-01
2021,40,28,464,373.6,656.362059110136,382.885491222488,"TAMAULIPAS","TS",2021-10-01
2021,40,29,224,130.6,239.592485606869,145.361688560924,"TLAXCALA","TL",2021-10-01
2021,40,30,1529,995.2,1426.58985870871,1104.27128658997,"VERACRUZ","VZ",2021-10-01
2021,40,31,389,294.2,384.81524203717,300.620665629761,"YUCATÁN","YN",2021-10-01
2021,40,32,259,174.8,374.444306322559,208.140767661307,"ZACATECAS","ZS",2021-10-01
2021,41,1,181,117.8,328.265131978894,137.727370260325,"AGUASCALIENTES","AS",2021-10-08
2021,41,2,555,421.2,538.166133452132,529.164252914076,"BAJA CALIFORNIA","BC",2021-10-08
2021,41,3,94,83.6,105.5369260632,91.7012862372834,"BAJA CALIFORNIA SUR","BS",2021-10-08
2021,41,4,161,98.4,112.785350293499,107.603154280357,"CAMPECHE","CC",2021-10-08
2021,41,5,425,290,726.690975739655,341.639919045192,"COAHUILA","CL",2021-10-08
2021,41,6,146,103.8,148.40714041065,113.397746671393,"COLIMA","CM",2021-10-08
2021,41,7,688,545.6,571.466024518768,598.446179853549,"CHIAPAS","CS",2021-10-08
2021,41,8,467,439.8,1283.82613437679,486.177948793539,"CHIHUAHUA","CH",2021-10-08
2021,41,9,1673,1369,2051.5047576332,1410.31970317712,"CIUDAD DE MÉXICO","DF",2021-10-08
2021,41,10,181,173.8,404.743425531434,187.558231317698,"DURANGO","DG",2021-10-08
