"date_ref","name","metric","deaths"
2021-02-05,"MÉXICO","deaths_count",3921
2021-02-05,"MÉXICO","channel_endemic_estimation",1764.4
2021-02-05,"MÉXICO","farrington_estimation_all",1964.71107410653
2021-02-05,"MÉXICO","farrington_partial",1840.6471152436
2021-02-05,"MICHOACÁN","deaths_count",1244
2021-02-05,"MICHOACÁN","channel_endemic_estimation",624.6
2021-02-05,"MICHOACÁN","farrington_estimation_all",812.866776036621
2021-02-05,"MICHOACÁN","farrington_partial",813.962799811162
2021-02-05,"MORELOS","deaths_count",677
2021-02-05,"MORELOS","channel_endemic_estimation",281.8
2021-02-05,"MORELOS","farrington_estimation_all",356.070940773292
2021-02-05,"MORELOS","farrington_partial",341.297128848144
2021-02-05,"NAYARIT","deaths_count",255
2021-02-05,"NAYARIT","channel_endemic_estimation",169.2
2021-02-05,"NAYARIT","farrington_estimation_all",148.129844165554
2021-02-05,"NAYARIT","farrington_partial",164.969940592653
2021-02-05,"NUEVO LEÓN","deaths_count",1195
2021-02-05,"NUEVO LEÓN","channel_endemic_estimation",645
2021-02-05,"NUEVO LEÓN","farrington_estimation_all",851.659815775398
2021-02-05,"NUEVO LEÓN","farrington_partial",872.159812181062
2021-02-05,"OAXACA","deaths_count",802
2021-02-05,"OAXACA","channel_endemic_estimation",539
2021-02-05,"OAXACA","farrington_estimation_all",542.483490817916
2021-02-05,"OAXACA","farrington_partial",541.525197191568
2021-02-05,"PUEBLA","deaths_count",1876
2021-02-05,"PUEBLA","channel_endemic_estimation",876.2
2021-02-05,"PUEBLA","farrington_estimation_all",891.381386890455
2021-02-05,"PUEBLA","farrington_partial",921.076439776043
2021-02-05,"QUERÉTARO","deaths_count",569
2021-02-05,"QUERÉTARO","channel_endemic_estimation",243.6
2021-02-05,"QUERÉTARO","farrington_estimation_all",273.173805172436
2021-02-05,"QUERÉTARO","farrington_partial",279.847293759075
2021-02-05,"QUINTANA ROO","deaths_count",220
2021-02-05,"QUINTANA ROO","channel_endemic_estimation",138
2021-02-05,"QUINTANA ROO","farrington_estimation_all",186.540970404941
2021-02-05,"QUINTANA ROO","farrington_partial",178.697886393731
2021-02-05,"SAN LUIS POTOSÍ","deaths_count",577
2021-02-05,"SAN LUIS POTOSÍ","channel_endemic_estimation",427
2021-02-05,"SAN LUIS POTOSÍ","farrington_estimation_all",385.391950853577
2021-02-05,"SAN LUIS POTOSÍ","farrington_partial",414.760845662379
2021-02-05,"SINALOA","deaths_count",500
2021-02-05,"SINALOA","channel_endemic_estimation",399.2
2021-02-05,"SINALOA","farrington_estimation_all",412.28406075863
2021-02-05,"SINALOA","farrington_partial",369.088541056581
2021-02-05,"SONORA","deaths_count",519
2021-02-05,"SONORA","channel_endemic_estimation",377
2021-02-05,"SONORA","farrington_estimation_all",492.87273964844
2021-02-05,"SONORA","farrington_partial",412.307695629015
2021-02-05,"TABASCO","deaths_count",376
2021-02-05,"TABASCO","channel_endemic_estimation",317
2021-02-05,"TABASCO","farrington_estimation_all",352.643743468756
2021-02-05,"TABASCO","farrington_partial",313.65673989927
2021-02-05,"TAMAULIPAS","deaths_count",533
2021-02-05,"TAMAULIPAS","channel_endemic_estimation",467
2021-02-05,"TAMAULIPAS","farrington_estimation_all",485.771300159785
2021-02-05,"TAMAULIPAS","farrington_partial",490.162384864386
2021-02-05,"TLAXCALA","deaths_count",370
2021-02-05,"TLAXCALA","channel_endemic_estimation",156.8
2021-02-05,"TLAXCALA","farrington_estimation_all",169.377854696182
2021-02-05,"TLAXCALA","farrington_partial",175.61744102851
2021-02-05,"VERACRUZ","deaths_count",1633
2021-02-05,"VERACRUZ","channel_endemic_estimation",1177.6
2021-02-05,"VERACRUZ","farrington_estimation_all",1197.58087217075
2021-02-05,"VERACRUZ","farrington_partial",1195.5658939143
2021-02-05,"YUCATÁN","deaths_count",400
2021-02-05,"YUCATÁN","channel_endemic_estimation",270.2
2021-02-05,"YUCATÁN","farrington_estimation_all",287.872670187283
2021-02-05,"YUCATÁN","farrington_partial",291.184681288102
2021-02-05,"ZACATECAS","deaths_count",365
2021-02-05,"ZACATECAS","channel_endemic_estimation",285.2
2021-02-05,"ZACATECAS","farrington_estimation_all",283.55429146015
2021-02-05,"ZACATECAS","farrington_partial",253.498335036086
2021-02-12,"AGUASCALIENTES","deaths_count",213
2021-02-12,"AGUASCALIENTES","channel_endemic_estimation",155.2
2021-02-12,"AGUASCALIENTES","farrington_estimation_all",171.762875265689
2021-02-12,"AGUASCALIENTES","farrington_partial",178.630879337997
2021-02-12,"BAJA CALIFORNIA","deaths_count",577
2021-02-12,"BAJA CALIFORNIA","channel_endemic_estimation",433.4
2021-02-12,"BAJA CALIFORNIA","farrington_estimation_all",605.184154164598
2021-02-12,"BAJA CALIFORNIA","farrington_partial",539.192068686727
2021-02-12,"BAJA CALIFORNIA SUR","deaths_count",114
2021-02-12,"BAJA CALIFORNIA SUR","channel_endemic_estimation",73.2
2021-02-12,"BAJA CALIFORNIA SUR","farrington_estimation_all",95.8711796225862
2021-02-12,"BAJA CALIFORNIA SUR","farrington_partial",108.870275687109
2021-02-12,"CAMPECHE","deaths_count",110
2021-02-12,"CAMPECHE","channel_endemic_estimation",94.4
2021-02-12,"CAMPECHE","farrington_estimation_all",124.151699419528
2021-02-12,"CAMPECHE","farrington_partial",100.368559210312
2021-02-12,"COAHUILA","deaths_count",518
2021-02-12,"COAHUILA","channel_endemic_estimation",387.2
2021-02-12,"COAHUILA","farrington_estimation_all",482.643541176211
2021-02-12,"COAHUILA","farrington_partial",422.566544647567
2021-02-12,"COLIMA","deaths_count",167
2021-02-12,"COLIMA","channel_endemic_estimation",95.8
2021-02-12,"COLIMA","farrington_estimation_all",132.008246122964
2021-02-12,"COLIMA","farrington_partial",109.515885048906
2021-02-12,"CHIAPAS","deaths_count",537
2021-02-12,"CHIAPAS","channel_endemic_estimation",565.8
2021-02-12,"CHIAPAS","farrington_estimation_all",563.406410237228
2021-02-12,"CHIAPAS","farrington_partial",566.70336806362
2021-02-12,"CHIHUAHUA","deaths_count",658
2021-02-12,"CHIHUAHUA","channel_endemic_estimation",569
2021-02-12,"CHIHUAHUA","farrington_estimation_all",600.122780925273
2021-02-12,"CHIHUAHUA","farrington_partial",583.121900869886
2021-02-12,"CIUDAD DE MÉXICO","deaths_count",3563
2021-02-12,"CIUDAD DE MÉXICO","channel_endemic_estimation",1752.4
2021-02-12,"CIUDAD DE MÉXICO","farrington_estimation_all",1743.30439459858
2021-02-12,"CIUDAD DE MÉXICO","farrington_partial",1604.98630695082
2021-02-12,"DURANGO","deaths_count",288
2021-02-12,"DURANGO","channel_endemic_estimation",238.8
2021-02-12,"DURANGO","farrington_estimation_all",243.621571322127
2021-02-12,"DURANGO","farrington_partial",253.998840066991
2021-02-12,"GUANAJUATO","deaths_count",1428
2021-02-12,"GUANAJUATO","channel_endemic_estimation",838
2021-02-12,"GUANAJUATO","farrington_estimation_all",1007.69576607455
2021-02-12,"GUANAJUATO","farrington_partial",930.61302521998
2021-02-12,"GUERRERO","deaths_count",640
2021-02-12,"GUERRERO","channel_endemic_estimation",432
2021-02-12,"GUERRERO","farrington_estimation_all",395.182826900889
2021-02-12,"GUERRERO","farrington_partial",473.931722210597
2021-02-12,"HIDALGO","deaths_count",610
2021-02-12,"HIDALGO","channel_endemic_estimation",379.4
2021-02-12,"HIDALGO","farrington_estimation_all",391.097114505039
2021-02-12,"HIDALGO","farrington_partial",409.480624638626
2021-02-12,"JALISCO","deaths_count",1742
2021-02-12,"JALISCO","channel_endemic_estimation",1169.4
2021-02-12,"JALISCO","farrington_estimation_all",1057.62348191233
2021-02-12,"JALISCO","farrington_partial",1141.72597048313
2021-02-12,"MÉXICO","deaths_count",3482
2021-02-12,"MÉXICO","channel_endemic_estimation",1718
2021-02-12,"MÉXICO","farrington_estimation_all",1774.03124906152
2021-02-12,"MÉXICO","farrington_partial",1790.13228885181
2021-02-12,"MICHOACÁN","deaths_count",1064
2021-02-12,"MICHOACÁN","channel_endemic_estimation",687.8
2021-02-12,"MICHOACÁN","farrington_estimation_all",803.591809094041
2021-02-12,"MICHOACÁN","farrington_partial",808.620562932452
2021-02-12,"MORELOS","deaths_count",562
2021-02-12,"MORELOS","channel_endemic_estimation",281.2
2021-02-12,"MORELOS","farrington_estimation_all",348.90197070597
2021-02-12,"MORELOS","farrington_partial",334.613001690181
2021-02-12,"NAYARIT","deaths_count",182
2021-02-12,"NAYARIT","channel_endemic_estimation",143.8
2021-02-12,"NAYARIT","farrington_estimation_all",141.896231165188
2021-02-12,"NAYARIT","farrington_partial",153.670937290373
2021-02-12,"NUEVO LEÓN","deaths_count",1205
2021-02-12,"NUEVO LEÓN","channel_endemic_estimation",612
2021-02-12,"NUEVO LEÓN","farrington_estimation_all",808.657941901738
2021-02-12,"NUEVO LEÓN","farrington_partial",825.175890917871
2021-02-12,"OAXACA","deaths_count",823
2021-02-12,"OAXACA","channel_endemic_estimation",540.4
2021-02-12,"OAXACA","farrington_estimation_all",524.161827493763
2021-02-12,"OAXACA","farrington_partial",522.329605364534
2021-02-12,"PUEBLA","deaths_count",1680
2021-02-12,"PUEBLA","channel_endemic_estimation",863
2021-02-12,"PUEBLA","farrington_estimation_all",870.470983027296
2021-02-12,"PUEBLA","farrington_partial",912.756674432945
2021-02-12,"QUERÉTARO","deaths_count",482
2021-02-12,"QUERÉTARO","channel_endemic_estimation",239.6
2021-02-12,"QUERÉTARO","farrington_estimation_all",275.720404537663
2021-02-12,"QUERÉTARO","farrington_partial",262.383156390919
2021-02-12,"QUINTANA ROO","deaths_count",187
2021-02-12,"QUINTANA ROO","channel_endemic_estimation",141.2
2021-02-12,"QUINTANA ROO","farrington_estimation_all",184.713373042564
2021-02-12,"QUINTANA ROO","farrington_partial",175.689878344084
2021-02-12,"SAN LUIS POTOSÍ","deaths_count",560
2021-02-12,"SAN LUIS POTOSÍ","channel_endemic_estimation",380.4
2021-02-12,"SAN LUIS POTOSÍ","farrington_estimation_all",387.818763807562
2021-02-12,"SAN LUIS POTOSÍ","farrington_partial",406.759385424314
2021-02-12,"SINALOA","deaths_count",477
2021-02-12,"SINALOA","channel_endemic_estimation",336.4
2021-02-12,"SINALOA","farrington_estimation_all",401.026017198752
2021-02-12,"SINALOA","farrington_partial",359.466610365804
2021-02-12,"SONORA","deaths_count",506
2021-02-12,"SONORA","channel_endemic_estimation",381.4
2021-02-12,"SONORA","farrington_estimation_all",486.663624135067
2021-02-12,"SONORA","farrington_partial",410.265194559887
2021-02-12,"TABASCO","deaths_count",319
2021-02-12,"TABASCO","channel_endemic_estimation",289
2021-02-12,"TABASCO","farrington_estimation_all",358.206132757459
2021-02-12,"TABASCO","farrington_partial",314.447497689813
2021-02-12,"TAMAULIPAS","deaths_count",577
2021-02-12,"TAMAULIPAS","channel_endemic_estimation",465
2021-02-12,"TAMAULIPAS","farrington_estimation_all",472.511797120618
2021-02-12,"TAMAULIPAS","farrington_partial",484.338639265272
2021-02-12,"TLAXCALA","deaths_count",300
2021-02-12,"TLAXCALA","channel_endemic_estimation",153.2
2021-02-12,"TLAXCALA","farrington_estimation_all",165.111973963888
2021-02-12,"TLAXCALA","farrington_partial",173.654086151451
2021-02-12,"VERACRUZ","deaths_count",1514
2021-02-12,"VERACRUZ","channel_endemic_estimation",1123
2021-02-12,"VERACRUZ","farrington_estimation_all",1153.54225623875
2021-02-12,"VERACRUZ","farrington_partial",1172.44207444106
2021-02-12,"YUCATÁN","deaths_count",374
2021-02-12,"YUCATÁN","channel_endemic_estimation",275.8
2021-02-12,"YUCATÁN","farrington_estimation_all",283.846405842287
2021-02-12,"YUCATÁN","farrington_partial",286.058301518549
2021-02-12,"ZACATECAS","deaths_count",398
2021-02-12,"ZACATECAS","channel_endemic_estimation",235.6
2021-02-12,"ZACATECAS","farrington_estimation_all",252.20159425399
2021-02-12,"ZACATECAS","farrington_partial",248.282181119834
2021-02-19,"AGUASCALIENTES","deaths_count",228
2021-02-19,"AGUASCALIENTES","channel_endemic_estimation",167.4
2021-02-19,"AGUASCALIENTES","farrington_estimation_all",172.378176322534
2021-02-19,"AGUASCALIENTES","farrington_partial",179.470922037272
2021-02-19,"BAJA CALIFORNIA","deaths_count",560
2021-02-19,"BAJA CALIFORNIA","channel_endemic_estimation",467.2
2021-02-19,"BAJA CALIFORNIA","farrington_estimation_all",575.206054229063
2021-02-19,"BAJA CALIFORNIA","farrington_partial",534.313611937934
2021-02-19,"BAJA CALIFORNIA SUR","deaths_count",103
2021-02-19,"BAJA CALIFORNIA SUR","channel_endemic_estimation",85
2021-02-19,"BAJA CALIFORNIA SUR","farrington_estimation_all",94.2249325939217
2021-02-19,"BAJA CALIFORNIA SUR","farrington_partial",101.767997123031
2021-02-19,"CAMPECHE","deaths_count",122
2021-02-19,"CAMPECHE","channel_endemic_estimation",102.8
2021-02-19,"CAMPECHE","farrington_estimation_all",121.914279400145
2021-02-19,"CAMPECHE","farrington_partial",99.5834660107386
2021-02-19,"COAHUILA","deaths_count",546
2021-02-19,"COAHUILA","channel_endemic_estimation",391.8
2021-02-19,"COAHUILA","farrington_estimation_all",478.955696767452
2021-02-19,"COAHUILA","farrington_partial",420.2411032331
2021-02-19,"COLIMA","deaths_count",136
2021-02-19,"COLIMA","channel_endemic_estimation",97.4
2021-02-19,"COLIMA","farrington_estimation_all",116.752162317623
2021-02-19,"COLIMA","farrington_partial",122.477032816676
2021-02-19,"CHIAPAS","deaths_count",546
2021-02-19,"CHIAPAS","channel_endemic_estimation",546.6
2021-02-19,"CHIAPAS","farrington_estimation_all",559.201729405841
2021-02-19,"CHIAPAS","farrington_partial",561.525830754238
2021-02-19,"CHIHUAHUA","deaths_count",945
2021-02-19,"CHIHUAHUA","channel_endemic_estimation",561.6
2021-02-19,"CHIHUAHUA","farrington_estimation_all",606.414853209232
2021-02-19,"CHIHUAHUA","farrington_partial",591.067399341191
2021-02-19,"CIUDAD DE MÉXICO","deaths_count",3662
2021-02-19,"CIUDAD DE MÉXICO","channel_endemic_estimation",1725.8
2021-02-19,"CIUDAD DE MÉXICO","farrington_estimation_all",1599.47729881163
2021-02-19,"CIUDAD DE MÉXICO","farrington_partial",1504.34924094251
2021-02-19,"DURANGO","deaths_count",310
2021-02-19,"DURANGO","channel_endemic_estimation",240
2021-02-19,"DURANGO","farrington_estimation_all",240.182074539816
2021-02-19,"DURANGO","farrington_partial",249.532075624173
2021-02-19,"GUANAJUATO","deaths_count",1352
2021-02-19,"GUANAJUATO","channel_endemic_estimation",759.2
2021-02-19,"GUANAJUATO","farrington_estimation_all",986.05341723627
2021-02-19,"GUANAJUATO","farrington_partial",846.082214699724
2021-02-19,"GUERRERO","deaths_count",577
2021-02-19,"GUERRERO","channel_endemic_estimation",438.4
2021-02-19,"GUERRERO","farrington_estimation_all",383.089509397458
2021-02-19,"GUERRERO","farrington_partial",459.795483547596
2021-02-19,"HIDALGO","deaths_count",549
2021-02-19,"HIDALGO","channel_endemic_estimation",382.4
2021-02-19,"HIDALGO","farrington_estimation_all",378.756460167468
2021-02-19,"HIDALGO","farrington_partial",396.812391178345
2021-02-19,"JALISCO","deaths_count",1575
2021-02-19,"JALISCO","channel_endemic_estimation",1157.6
2021-02-19,"JALISCO","farrington_estimation_all",1040.49936547181
2021-02-19,"JALISCO","farrington_partial",1135.30869174984
2021-02-19,"MÉXICO","deaths_count",3074
2021-02-19,"MÉXICO","channel_endemic_estimation",1659.2
2021-02-19,"MÉXICO","farrington_estimation_all",1707.80879039049
2021-02-19,"MÉXICO","farrington_partial",1761.12347345681
2021-02-19,"MICHOACÁN","deaths_count",1015
2021-02-19,"MICHOACÁN","channel_endemic_estimation",746
2021-02-19,"MICHOACÁN","farrington_estimation_all",794.015045008937
2021-02-19,"MICHOACÁN","farrington_partial",803.050033345606
2021-02-19,"MORELOS","deaths_count",558
2021-02-19,"MORELOS","channel_endemic_estimation",276.6
2021-02-19,"MORELOS","farrington_estimation_all",344.416620020834
2021-02-19,"MORELOS","farrington_partial",303.139841650854
2021-02-19,"NAYARIT","deaths_count",178
2021-02-19,"NAYARIT","channel_endemic_estimation",156.4
2021-02-19,"NAYARIT","farrington_estimation_all",139.831032315995
2021-02-19,"NAYARIT","farrington_partial",150.179277370036
2021-02-19,"NUEVO LEÓN","deaths_count",1112
2021-02-19,"NUEVO LEÓN","channel_endemic_estimation",683.4
2021-02-19,"NUEVO LEÓN","farrington_estimation_all",781.0519708558
2021-02-19,"NUEVO LEÓN","farrington_partial",772.902863012488
2021-02-19,"OAXACA","deaths_count",809
2021-02-19,"OAXACA","channel_endemic_estimation",463.6
2021-02-19,"OAXACA","farrington_estimation_all",530.658970756405
2021-02-19,"OAXACA","farrington_partial",526.548244419135
2021-02-19,"PUEBLA","deaths_count",1612
2021-02-19,"PUEBLA","channel_endemic_estimation",859.6
2021-02-19,"PUEBLA","farrington_estimation_all",842.523987972598
2021-02-19,"PUEBLA","farrington_partial",838.122994708739
2021-02-19,"QUERÉTARO","deaths_count",472
2021-02-19,"QUERÉTARO","channel_endemic_estimation",262.8
2021-02-19,"QUERÉTARO","farrington_estimation_all",269.181874641667
2021-02-19,"QUERÉTARO","farrington_partial",259.355293176296
2021-02-19,"QUINTANA ROO","deaths_count",199
2021-02-19,"QUINTANA ROO","channel_endemic_estimation",159.8
2021-02-19,"QUINTANA ROO","farrington_estimation_all",180.90933771831
2021-02-19,"QUINTANA ROO","farrington_partial",172.611711551078
2021-02-19,"SAN LUIS POTOSÍ","deaths_count",519
2021-02-19,"SAN LUIS POTOSÍ","channel_endemic_estimation",356.2
2021-02-19,"SAN LUIS POTOSÍ","farrington_estimation_all",416.917883265356
2021-02-19,"SAN LUIS POTOSÍ","farrington_partial",409.316235441505
2021-02-19,"SINALOA","deaths_count",451
2021-02-19,"SINALOA","channel_endemic_estimation",355.6
2021-02-19,"SINALOA","farrington_estimation_all",403.204669449153
2021-02-19,"SINALOA","farrington_partial",358.683539467736
2021-02-19,"SONORA","deaths_count",460
2021-02-19,"SONORA","channel_endemic_estimation",357.4
2021-02-19,"SONORA","farrington_estimation_all",492.099576520622
2021-02-19,"SONORA","farrington_partial",414.250791683282
2021-02-19,"TABASCO","deaths_count",323
2021-02-19,"TABASCO","channel_endemic_estimation",266.4
2021-02-19,"TABASCO","farrington_estimation_all",346.606243218457
2021-02-19,"TABASCO","farrington_partial",302.474257353928
2021-02-19,"TAMAULIPAS","deaths_count",574
2021-02-19,"TAMAULIPAS","channel_endemic_estimation",446.8
2021-02-19,"TAMAULIPAS","farrington_estimation_all",470.165711704566
2021-02-19,"TAMAULIPAS","farrington_partial",478.357483784183
2021-02-19,"TLAXCALA","deaths_count",286
2021-02-19,"TLAXCALA","channel_endemic_estimation",160.8
2021-02-19,"TLAXCALA","farrington_estimation_all",161.918926726563
2021-02-19,"TLAXCALA","farrington_partial",152.85185681191
2021-02-19,"VERACRUZ","deaths_count",1475
2021-02-19,"VERACRUZ","channel_endemic_estimation",1075.4
2021-02-19,"VERACRUZ","farrington_estimation_all",1162.21116203155
2021-02-19,"VERACRUZ","farrington_partial",1146.98128479404
2021-02-19,"YUCATÁN","deaths_count",343
2021-02-19,"YUCATÁN","channel_endemic_estimation",267.4
2021-02-19,"YUCATÁN","farrington_estimation_all",275.754680914972
2021-02-19,"YUCATÁN","farrington_partial",280.568472204184
2021-02-19,"ZACATECAS","deaths_count",371
2021-02-19,"ZACATECAS","channel_endemic_estimation",207.8
2021-02-19,"ZACATECAS","farrington_estimation_all",252.308384577928
2021-02-19,"ZACATECAS","farrington_partial",247.989498327646
2021-02-26,"AGUASCALIENTES","deaths_count",208
2021-02-26,"AGUASCALIENTES","channel_endemic_estimation",146
2021-02-26,"AGUASCALIENTES","farrington_estimation_all",173.501709111842
2021-02-26,"AGUASCALIENTES","farrington_partial",183.068238676093
2021-02-26,"BAJA CALIFORNIA","deaths_count",523
2021-02-26,"BAJA CALIFORNIA","channel_endemic_estimation",465
2021-02-26,"BAJA CALIFORNIA","farrington_estimation_all",571.925809120507
2021-02-26,"BAJA CALIFORNIA","farrington_partial",556.780858767679
2021-02-26,"BAJA CALIFORNIA SUR","deaths_count",107
2021-02-26,"BAJA CALIFORNIA SUR","channel_endemic_estimation",84
2021-02-26,"BAJA CALIFORNIA SUR","farrington_estimation_all",95.7095585609167
2021-02-26,"BAJA CALIFORNIA SUR","farrington_partial",92.6407488105594
2021-02-26,"CAMPECHE","deaths_count",110
2021-02-26,"CAMPECHE","channel_endemic_estimation",89
2021-02-26,"CAMPECHE","farrington_estimation_all",118.347235640882
2021-02-26,"CAMPECHE","farrington_partial",97.618537732466
2021-02-26,"COAHUILA","deaths_count",365
2021-02-26,"COAHUILA","channel_endemic_estimation",350.4
2021-02-26,"COAHUILA","farrington_estimation_all",463.267955132997
2021-02-26,"COAHUILA","farrington_partial",420.556580310287
2021-02-26,"COLIMA","deaths_count",130
2021-02-26,"COLIMA","channel_endemic_estimation",94.4
2021-02-26,"COLIMA","farrington_estimation_all",115.982333035715
2021-02-26,"COLIMA","farrington_partial",124.874849830145
2021-02-26,"CHIAPAS","deaths_count",512
2021-02-26,"CHIAPAS","channel_endemic_estimation",521
2021-02-26,"CHIAPAS","farrington_estimation_all",563.177809116401
2021-02-26,"CHIAPAS","farrington_partial",568.14142736513
2021-02-26,"CHIHUAHUA","deaths_count",600
2021-02-26,"CHIHUAHUA","channel_endemic_estimation",552.6
2021-02-26,"CHIHUAHUA","farrington_estimation_all",605.831661588752
2021-02-26,"CHIHUAHUA","farrington_partial",593.638839641798
2021-02-26,"CIUDAD DE MÉXICO","deaths_count",3185
2021-02-26,"CIUDAD DE MÉXICO","channel_endemic_estimation",1645
2021-02-26,"CIUDAD DE MÉXICO","farrington_estimation_all",1568.36467884182
2021-02-26,"CIUDAD DE MÉXICO","farrington_partial",1526.72745271604
2021-02-26,"DURANGO","deaths_count",243
2021-02-26,"DURANGO","channel_endemic_estimation",231.6
2021-02-26,"DURANGO","farrington_estimation_all",235.525383141639
2021-02-26,"DURANGO","farrington_partial",267.370689671851
2021-02-26,"GUANAJUATO","deaths_count",1166
2021-02-26,"GUANAJUATO","channel_endemic_estimation",772.8
2021-02-26,"GUANAJUATO","farrington_estimation_all",924.541676721794
2021-02-26,"GUANAJUATO","farrington_partial",828.234953570353
2021-02-26,"GUERRERO","deaths_count",507
2021-02-26,"GUERRERO","channel_endemic_estimation",430.6
2021-02-26,"GUERRERO","farrington_estimation_all",384.59789422669
2021-02-26,"GUERRERO","farrington_partial",478.090380545639
2021-02-26,"HIDALGO","deaths_count",494
2021-02-26,"HIDALGO","channel_endemic_estimation",354
2021-02-26,"HIDALGO","farrington_estimation_all",374.787718920183
2021-02-26,"HIDALGO","farrington_partial",404.926744929613
2021-02-26,"JALISCO","deaths_count",1391
2021-02-26,"JALISCO","channel_endemic_estimation",1074.2
2021-02-26,"JALISCO","farrington_estimation_all",1030.10726797372
2021-02-26,"JALISCO","farrington_partial",1107.41451863972
2021-02-26,"MÉXICO","deaths_count",2855
2021-02-26,"MÉXICO","channel_endemic_estimation",1652
2021-02-26,"MÉXICO","farrington_estimation_all",1666.72397449207
2021-02-26,"MÉXICO","farrington_partial",1734.49906414715
2021-02-26,"MICHOACÁN","deaths_count",853
2021-02-26,"MICHOACÁN","channel_endemic_estimation",613.8
2021-02-26,"MICHOACÁN","farrington_estimation_all",790.72511570105
2021-02-26,"MICHOACÁN","farrington_partial",818.043931548464
2021-02-26,"MORELOS","deaths_count",578
2021-02-26,"MORELOS","channel_endemic_estimation",279.2
2021-02-26,"MORELOS","farrington_estimation_all",344.659380014827
2021-02-26,"MORELOS","farrington_partial",311.096479968686
2021-02-26,"NAYARIT","deaths_count",169
2021-02-26,"NAYARIT","channel_endemic_estimation",156
2021-02-26,"NAYARIT","farrington_estimation_all",141.150446538547
2021-02-26,"NAYARIT","farrington_partial",172.082382420668
2021-02-26,"NUEVO LEÓN","deaths_count",809
2021-02-26,"NUEVO LEÓN","channel_endemic_estimation",577.6
2021-02-26,"NUEVO LEÓN","farrington_estimation_all",779.774060098202
2021-02-26,"NUEVO LEÓN","farrington_partial",812.327122848328
2021-02-26,"OAXACA","deaths_count",707
2021-02-26,"OAXACA","channel_endemic_estimation",493.2
2021-02-26,"OAXACA","farrington_estimation_all",537.141585967938
2021-02-26,"OAXACA","farrington_partial",533.420731161162
2021-02-26,"PUEBLA","deaths_count",1503
2021-02-26,"PUEBLA","channel_endemic_estimation",850.2
2021-02-26,"PUEBLA","farrington_estimation_all",836.562098259696
2021-02-26,"PUEBLA","farrington_partial",886.700015108847
2021-02-26,"QUERÉTARO","deaths_count",427
2021-02-26,"QUERÉTARO","channel_endemic_estimation",247.8
2021-02-26,"QUERÉTARO","farrington_estimation_all",268.550704768531
2021-02-26,"QUERÉTARO","farrington_partial",259.433940301089
2021-02-26,"QUINTANA ROO","deaths_count",140
2021-02-26,"QUINTANA ROO","channel_endemic_estimation",137.2
2021-02-26,"QUINTANA ROO","farrington_estimation_all",179.516336892576
2021-02-26,"QUINTANA ROO","farrington_partial",181.088987473644
2021-02-26,"SAN LUIS POTOSÍ","deaths_count",451
2021-02-26,"SAN LUIS POTOSÍ","channel_endemic_estimation",377
2021-02-26,"SAN LUIS POTOSÍ","farrington_estimation_all",412.039575164445
2021-02-26,"SAN LUIS POTOSÍ","farrington_partial",418.54011369386
2021-02-26,"SINALOA","deaths_count",405
2021-02-26,"SINALOA","channel_endemic_estimation",313
2021-02-26,"SINALOA","farrington_estimation_all",398.169373140944
2021-02-26,"SINALOA","farrington_partial",366.606462565579
2021-02-26,"SONORA","deaths_count",461
2021-02-26,"SONORA","channel_endemic_estimation",370.8
2021-02-26,"SONORA","farrington_estimation_all",472.411361232998
2021-02-26,"SONORA","farrington_partial",404.45237802733
2021-02-26,"TABASCO","deaths_count",324
2021-02-26,"TABASCO","channel_endemic_estimation",258
2021-02-26,"TABASCO","farrington_estimation_all",356.867942488202
2021-02-26,"TABASCO","farrington_partial",353.063013898405
2021-02-26,"TAMAULIPAS","deaths_count",492
2021-02-26,"TAMAULIPAS","channel_endemic_estimation",432.2
2021-02-26,"TAMAULIPAS","farrington_estimation_all",471.9197193984
2021-02-26,"TAMAULIPAS","farrington_partial",659.640385240014
2021-02-26,"TLAXCALA","deaths_count",239
2021-02-26,"TLAXCALA","channel_endemic_estimation",164.8
2021-02-26,"TLAXCALA","farrington_estimation_all",138.192518783783
2021-02-26,"TLAXCALA","farrington_partial",147.077683944471
2021-02-26,"VERACRUZ","deaths_count",1350
2021-02-26,"VERACRUZ","channel_endemic_estimation",1051.8
2021-02-26,"VERACRUZ","farrington_estimation_all",1182.38564408897
2021-02-26,"VERACRUZ","farrington_partial",1138.10669417542
2021-02-26,"YUCATÁN","deaths_count",389
2021-02-26,"YUCATÁN","channel_endemic_estimation",262
2021-02-26,"YUCATÁN","farrington_estimation_all",291.306004384715
2021-02-26,"YUCATÁN","farrington_partial",276.29681156067
2021-02-26,"ZACATECAS","deaths_count",297
2021-02-26,"ZACATECAS","channel_endemic_estimation",197
2021-02-26,"ZACATECAS","farrington_estimation_all",253.672880770241
2021-02-26,"ZACATECAS","farrington_partial",253.700482540235
2021-03-05,"AGUASCALIENTES","deaths_count",192
2021-03-05,"AGUASCALIENTES","channel_endemic_estimation",163.8
2021-03-05,"AGUASCALIENTES","farrington_estimation_all",173.975372009879
2021-03-05,"AGUASCALIENTES","farrington_partial",182.697348449666
2021-03-05,"BAJA CALIFORNIA","deaths_count",505
2021-03-05,"BAJA CALIFORNIA","channel_endemic_estimation",444.4
2021-03-05,"BAJA CALIFORNIA","farrington_estimation_all",550.566441666393
2021-03-05,"BAJA CALIFORNIA","farrington_partial",544.954115292476
