"date_ref","ent_regis","metric","deaths"
2020-11-18,"Montana","deaths_count",332
2020-11-18,"Montana","channel_endemic_estimation",208.8
2020-11-18,"Montana","farrington_estimation_all",217.239335860764
2020-11-18,"Montana","farrington_partial",217.239335860764
2020-11-25,"Montana","deaths_count",307
2020-11-25,"Montana","channel_endemic_estimation",212.4
2020-11-25,"Montana","farrington_estimation_all",221.942393906541
2020-11-25,"Montana","farrington_partial",221.942393906541
2020-12-02,"Montana","deaths_count",270
2020-12-02,"Montana","channel_endemic_estimation",220.4
2020-12-02,"Montana","farrington_estimation_all",223.967151767819
2020-12-02,"Montana","farrington_partial",223.967151767819
2020-12-09,"Montana","deaths_count",303
2020-12-09,"Montana","channel_endemic_estimation",199.2
2020-12-09,"Montana","farrington_estimation_all",229.667264196782
2020-12-09,"Montana","farrington_partial",229.667264196782
2020-12-16,"Montana","deaths_count",271
2020-12-16,"Montana","channel_endemic_estimation",224.4
2020-12-16,"Montana","farrington_estimation_all",231.980452649135
2020-12-16,"Montana","farrington_partial",231.980452649135
2020-12-23,"Montana","deaths_count",308
2020-12-23,"Montana","channel_endemic_estimation",208.6
2020-12-23,"Montana","farrington_estimation_all",235.093966778549
2020-12-23,"Montana","farrington_partial",235.093966778549
2021-01-01,"Montana","deaths_count",248
2021-01-01,"Montana","channel_endemic_estimation",227.8
2021-01-01,"Montana","farrington_estimation_all",235.075844935383
2021-01-01,"Montana","farrington_partial",229.397882328015
2021-01-08,"Montana","deaths_count",253
2021-01-08,"Montana","channel_endemic_estimation",213.2
2021-01-08,"Montana","farrington_estimation_all",235.93342294415
2021-01-08,"Montana","farrington_partial",231.218052722089
2021-01-15,"Montana","deaths_count",247
2021-01-15,"Montana","channel_endemic_estimation",217.2
2021-01-15,"Montana","farrington_estimation_all",239.709576784545
2021-01-15,"Montana","farrington_partial",231.615098936892
2021-01-22,"Montana","deaths_count",199
2021-01-22,"Montana","channel_endemic_estimation",223
2021-01-22,"Montana","farrington_estimation_all",240.250786268274
2021-01-22,"Montana","farrington_partial",255.465269188892
2021-01-29,"Montana","deaths_count",216
2021-01-29,"Montana","channel_endemic_estimation",214.2
2021-01-29,"Montana","farrington_estimation_all",240.4753737729
2021-01-29,"Montana","farrington_partial",255.10242714413
2021-02-05,"Montana","deaths_count",222
2021-02-05,"Montana","channel_endemic_estimation",222.2
2021-02-05,"Montana","farrington_estimation_all",243.712787239129
2021-02-05,"Montana","farrington_partial",257.882735653096
2021-02-12,"Montana","deaths_count",211
2021-02-12,"Montana","channel_endemic_estimation",221.2
2021-02-12,"Montana","farrington_estimation_all",242.697679871296
2021-02-12,"Montana","farrington_partial",265.07288269876
2021-02-19,"Montana","deaths_count",224
2021-02-19,"Montana","channel_endemic_estimation",239.6
2021-02-19,"Montana","farrington_estimation_all",243.127875207724
2021-02-19,"Montana","farrington_partial",261.719722481638
2021-02-26,"Montana","deaths_count",190
2021-02-26,"Montana","channel_endemic_estimation",214.8
2021-02-26,"Montana","farrington_estimation_all",244.004007886961
2021-02-26,"Montana","farrington_partial",260.022023897929
2021-03-05,"Montana","deaths_count",199
2021-03-05,"Montana","channel_endemic_estimation",233.6
2021-03-05,"Montana","farrington_estimation_all",242.912549812871
2021-03-05,"Montana","farrington_partial",240.624539346386
2021-03-12,"Montana","deaths_count",222
2021-03-12,"Montana","channel_endemic_estimation",209
2021-03-12,"Montana","farrington_estimation_all",237.058810086342
2021-03-12,"Montana","farrington_partial",235.79871773307
2021-03-19,"Montana","deaths_count",205
2021-03-19,"Montana","channel_endemic_estimation",213.4
2021-03-19,"Montana","farrington_estimation_all",234.583729563263
2021-03-19,"Montana","farrington_partial",227.872975991373
2021-03-26,"Montana","deaths_count",168
2021-03-26,"Montana","channel_endemic_estimation",201.8
2021-03-26,"Montana","farrington_estimation_all",226.227103870835
2021-03-26,"Montana","farrington_partial",227.389227267402
2021-04-02,"Montana","deaths_count",204
2021-04-02,"Montana","channel_endemic_estimation",210.4
2021-04-02,"Montana","farrington_estimation_all",223.072405012683
2021-04-02,"Montana","farrington_partial",225.033706334056
2021-04-09,"Montana","deaths_count",232
2021-04-09,"Montana","channel_endemic_estimation",203.6
2021-04-09,"Montana","farrington_estimation_all",219.76773106509
2021-04-09,"Montana","farrington_partial",222.904243369423
2021-04-16,"Montana","deaths_count",205
2021-04-16,"Montana","channel_endemic_estimation",215.8
2021-04-16,"Montana","farrington_estimation_all",220.283205024865
2021-04-16,"Montana","farrington_partial",220.637518901714
2021-04-23,"Montana","deaths_count",222
2021-04-23,"Montana","channel_endemic_estimation",200
2021-04-23,"Montana","farrington_estimation_all",218.223398932276
2021-04-23,"Montana","farrington_partial",219.592115246123
2021-04-30,"Montana","deaths_count",197
2021-04-30,"Montana","channel_endemic_estimation",203.4
2021-04-30,"Montana","farrington_estimation_all",214.145137595212
2021-04-30,"Montana","farrington_partial",217.887877434297
2021-05-07,"Montana","deaths_count",196
2021-05-07,"Montana","channel_endemic_estimation",199.8
2021-05-07,"Montana","farrington_estimation_all",213.355465058905
2021-05-07,"Montana","farrington_partial",214.443645597207
2021-05-14,"Montana","deaths_count",221
2021-05-14,"Montana","channel_endemic_estimation",214.4
2021-05-14,"Montana","farrington_estimation_all",214.432554840752
2021-05-14,"Montana","farrington_partial",213.494362795921
2021-05-21,"Montana","deaths_count",210
2021-05-21,"Montana","channel_endemic_estimation",207.2
2021-05-21,"Montana","farrington_estimation_all",213.293978661511
2021-05-21,"Montana","farrington_partial",212.209441559831
2021-05-28,"Montana","deaths_count",202
2021-05-28,"Montana","channel_endemic_estimation",182.6
2021-05-28,"Montana","farrington_estimation_all",214.150905588084
2021-05-28,"Montana","farrington_partial",210.30775406073
2021-06-04,"Montana","deaths_count",228
2021-06-04,"Montana","channel_endemic_estimation",200.6
2021-06-04,"Montana","farrington_estimation_all",212.684862614261
2021-06-04,"Montana","farrington_partial",208.162525294743
2021-06-11,"Montana","deaths_count",231
2021-06-11,"Montana","channel_endemic_estimation",195.6
2021-06-11,"Montana","farrington_estimation_all",212.888720937323
2021-06-11,"Montana","farrington_partial",211.500516185575
2021-06-18,"Montana","deaths_count",214
2021-06-18,"Montana","channel_endemic_estimation",196.8
2021-06-18,"Montana","farrington_estimation_all",215.925840548044
2021-06-18,"Montana","farrington_partial",210.38779206452
2021-06-25,"Montana","deaths_count",229
2021-06-25,"Montana","channel_endemic_estimation",203
2021-06-25,"Montana","farrington_estimation_all",217.529628964804
2021-06-25,"Montana","farrington_partial",213.560155575947
2021-07-02,"Montana","deaths_count",196
2021-07-02,"Montana","channel_endemic_estimation",201.4
2021-07-02,"Montana","farrington_estimation_all",220.577422714009
2021-07-02,"Montana","farrington_partial",214.13867007986
2021-07-09,"Montana","deaths_count",218
2021-07-09,"Montana","channel_endemic_estimation",200.6
2021-07-09,"Montana","farrington_estimation_all",221.925518816865
2021-07-09,"Montana","farrington_partial",217.365088913703
2021-07-16,"Montana","deaths_count",211
2021-07-16,"Montana","channel_endemic_estimation",203.8
2021-07-16,"Montana","farrington_estimation_all",221.450672286232
2021-07-16,"Montana","farrington_partial",218.226562835013
2021-07-23,"Montana","deaths_count",255
2021-07-23,"Montana","channel_endemic_estimation",215.8
2021-07-23,"Montana","farrington_estimation_all",225.006657353001
2021-07-23,"Montana","farrington_partial",218.827423720634
2021-07-30,"Montana","deaths_count",236
2021-07-30,"Montana","channel_endemic_estimation",212.4
2021-07-30,"Montana","farrington_estimation_all",246.65521959046
2021-07-30,"Montana","farrington_partial",217.634337962398
2021-08-06,"Montana","deaths_count",248
2021-08-06,"Montana","channel_endemic_estimation",194.4
2021-08-06,"Montana","farrington_estimation_all",257.856798381059
2021-08-06,"Montana","farrington_partial",215.971967010339
2021-08-13,"Montana","deaths_count",270
2021-08-13,"Montana","channel_endemic_estimation",193
2021-08-13,"Montana","farrington_estimation_all",253.724726825624
2021-08-13,"Montana","farrington_partial",218.235174958489
2021-08-20,"Montana","deaths_count",270
2021-08-20,"Montana","channel_endemic_estimation",208.8
2021-08-20,"Montana","farrington_estimation_all",256.331524662528
2021-08-20,"Montana","farrington_partial",213.406514516137
2021-08-27,"Montana","deaths_count",274
2021-08-27,"Montana","channel_endemic_estimation",190
2021-08-27,"Montana","farrington_estimation_all",264.867369761597
2021-08-27,"Montana","farrington_partial",211.253835617119
2021-09-03,"Montana","deaths_count",283
2021-09-03,"Montana","channel_endemic_estimation",205
2021-09-03,"Montana","farrington_estimation_all",235.538507622387
2021-09-03,"Montana","farrington_partial",228.398335135575
2021-09-10,"Montana","deaths_count",312
2021-09-10,"Montana","channel_endemic_estimation",191.8
2021-09-10,"Montana","farrington_estimation_all",276.526091258208
2021-09-10,"Montana","farrington_partial",235.035620444645
2021-09-17,"Montana","deaths_count",311
2021-09-17,"Montana","channel_endemic_estimation",184.6
2021-09-17,"Montana","farrington_estimation_all",283.404311157987
2021-09-17,"Montana","farrington_partial",236.622986383065
2021-09-24,"Montana","deaths_count",297
2021-09-24,"Montana","channel_endemic_estimation",190.2
2021-09-24,"Montana","farrington_estimation_all",291.515207677887
2021-09-24,"Montana","farrington_partial",236.410894797995
2021-10-01,"Montana","deaths_count",346
2021-10-01,"Montana","channel_endemic_estimation",214.8
2021-10-01,"Montana","farrington_estimation_all",313.140292700893
2021-10-01,"Montana","farrington_partial",235.936423919209
2021-10-08,"Montana","deaths_count",352
2021-10-08,"Montana","channel_endemic_estimation",205.8
2021-10-08,"Montana","farrington_estimation_all",330.897760426802
2021-10-08,"Montana","farrington_partial",233.954704136766
2021-10-15,"Montana","deaths_count",316
2021-10-15,"Montana","channel_endemic_estimation",200.8
2021-10-15,"Montana","farrington_estimation_all",351.785533585215
2021-10-15,"Montana","farrington_partial",239.339450603651
2021-10-22,"Montana","deaths_count",300
2021-10-22,"Montana","channel_endemic_estimation",213.2
2021-10-22,"Montana","farrington_estimation_all",375.135357414544
2021-10-22,"Montana","farrington_partial",236.74493206659
2021-10-29,"Montana","deaths_count",307
2021-10-29,"Montana","channel_endemic_estimation",190.4
2021-10-29,"Montana","farrington_estimation_all",386.836786246783
2021-10-29,"Montana","farrington_partial",231.216654637302
2021-11-05,"Montana","deaths_count",286
2021-11-05,"Montana","channel_endemic_estimation",202
2021-11-05,"Montana","farrington_estimation_all",398.531828485627
2021-11-05,"Montana","farrington_partial",219.881877670265
2021-11-12,"Montana","deaths_count",303
2021-11-12,"Montana","channel_endemic_estimation",203.2
2021-11-12,"Montana","farrington_estimation_all",402.25124610387
2021-11-12,"Montana","farrington_partial",218.394943796155
2021-11-19,"Montana","deaths_count",266
2021-11-19,"Montana","channel_endemic_estimation",208.8
2021-11-19,"Montana","farrington_estimation_all",384.744062803422
2021-11-19,"Montana","farrington_partial",217.239335860764
2021-11-26,"Montana","deaths_count",266
2021-11-26,"Montana","channel_endemic_estimation",212.4
2021-11-26,"Montana","farrington_estimation_all",389.966811878427
2021-11-26,"Montana","farrington_partial",221.942393906541
2021-12-03,"Montana","deaths_count",250
2021-12-03,"Montana","channel_endemic_estimation",220.4
2021-12-03,"Montana","farrington_estimation_all",376.958184068824
2021-12-03,"Montana","farrington_partial",223.967151767819
2021-12-10,"Montana","deaths_count",284
2021-12-10,"Montana","channel_endemic_estimation",199.2
2021-12-10,"Montana","farrington_estimation_all",349.93418828314
2021-12-10,"Montana","farrington_partial",229.667264196782
2021-12-17,"Montana","deaths_count",237
2021-12-17,"Montana","channel_endemic_estimation",224.4
2021-12-17,"Montana","farrington_estimation_all",338.916870637098
2021-12-17,"Montana","farrington_partial",231.980452649135
2021-12-24,"Montana","deaths_count",245
2021-12-24,"Montana","channel_endemic_estimation",208.6
2021-12-24,"Montana","farrington_estimation_all",320.032116594266
2021-12-24,"Montana","farrington_partial",235.093966778549
2022-01-01,"Montana","deaths_count",270
2022-01-01,"Montana","channel_endemic_estimation",227.8
2022-01-01,"Montana","farrington_estimation_all",299.908637544513
2022-01-01,"Montana","farrington_partial",229.397882328015
2022-01-08,"Montana","deaths_count",241
2022-01-08,"Montana","channel_endemic_estimation",213.2
2022-01-08,"Montana","farrington_estimation_all",286.228571538888
2022-01-08,"Montana","farrington_partial",231.218052722089
2022-01-15,"Montana","deaths_count",244
2022-01-15,"Montana","channel_endemic_estimation",217.2
2022-01-15,"Montana","farrington_estimation_all",270.214312538062
2022-01-15,"Montana","farrington_partial",231.615098936892
2022-01-22,"Montana","deaths_count",175
2022-01-22,"Montana","channel_endemic_estimation",223
2022-01-22,"Montana","farrington_estimation_all",239.602235229867
2022-01-22,"Montana","farrington_partial",255.465269188892
2022-01-29,"Montana","deaths_count",134
2022-01-29,"Montana","channel_endemic_estimation",214.2
2022-01-29,"Montana","farrington_estimation_all",257.045523371977
2022-01-29,"Montana","farrington_partial",255.10242714413
2020-01-01,"Nebraska","deaths_count",346
2020-01-01,"Nebraska","channel_endemic_estimation",404.4
2020-01-01,"Nebraska","farrington_estimation_all",428.353151732857
2020-01-01,"Nebraska","farrington_partial",428.353151732857
2020-01-08,"Nebraska","deaths_count",362
2020-01-08,"Nebraska","channel_endemic_estimation",417.4
2020-01-08,"Nebraska","farrington_estimation_all",427.591312103574
2020-01-08,"Nebraska","farrington_partial",427.591312103574
2020-01-15,"Nebraska","deaths_count",333
2020-01-15,"Nebraska","channel_endemic_estimation",387.4
2020-01-15,"Nebraska","farrington_estimation_all",444.718258101447
2020-01-15,"Nebraska","farrington_partial",444.718258101447
2020-01-22,"Nebraska","deaths_count",358
2020-01-22,"Nebraska","channel_endemic_estimation",380.6
2020-01-22,"Nebraska","farrington_estimation_all",442.674084892286
2020-01-22,"Nebraska","farrington_partial",442.674084892286
2020-01-29,"Nebraska","deaths_count",373
2020-01-29,"Nebraska","channel_endemic_estimation",376.8
2020-01-29,"Nebraska","farrington_estimation_all",432.205242888881
2020-01-29,"Nebraska","farrington_partial",432.205242888881
2020-02-05,"Nebraska","deaths_count",345
2020-02-05,"Nebraska","channel_endemic_estimation",392.8
2020-02-05,"Nebraska","farrington_estimation_all",417.602632053424
2020-02-05,"Nebraska","farrington_partial",417.602632053424
2020-02-12,"Nebraska","deaths_count",327
2020-02-12,"Nebraska","channel_endemic_estimation",353.6
2020-02-12,"Nebraska","farrington_estimation_all",414.712161552286
2020-02-12,"Nebraska","farrington_partial",414.712161552286
2020-02-19,"Nebraska","deaths_count",318
2020-02-19,"Nebraska","channel_endemic_estimation",367.6
2020-02-19,"Nebraska","farrington_estimation_all",412.250738192197
2020-02-19,"Nebraska","farrington_partial",412.250738192197
2020-02-26,"Nebraska","deaths_count",341
2020-02-26,"Nebraska","channel_endemic_estimation",360.2
2020-02-26,"Nebraska","farrington_estimation_all",408.277297522915
2020-02-26,"Nebraska","farrington_partial",408.277297522915
2020-03-04,"Nebraska","deaths_count",355
2020-03-04,"Nebraska","channel_endemic_estimation",358.2
2020-03-04,"Nebraska","farrington_estimation_all",397.988614263091
2020-03-04,"Nebraska","farrington_partial",397.988614263091
2020-03-11,"Nebraska","deaths_count",343
2020-03-11,"Nebraska","channel_endemic_estimation",370
2020-03-11,"Nebraska","farrington_estimation_all",402.813700427315
2020-03-11,"Nebraska","farrington_partial",402.813700427315
2020-03-18,"Nebraska","deaths_count",350
2020-03-18,"Nebraska","channel_endemic_estimation",326.2
2020-03-18,"Nebraska","farrington_estimation_all",391.952009015187
2020-03-18,"Nebraska","farrington_partial",391.952009015187
2020-03-25,"Nebraska","deaths_count",331
2020-03-25,"Nebraska","channel_endemic_estimation",362.4
2020-03-25,"Nebraska","farrington_estimation_all",393.428048272143
2020-03-25,"Nebraska","farrington_partial",393.428048272143
2020-04-01,"Nebraska","deaths_count",309
2020-04-01,"Nebraska","channel_endemic_estimation",354.6
2020-04-01,"Nebraska","farrington_estimation_all",367.753420851971
2020-04-01,"Nebraska","farrington_partial",367.753420851971
2020-04-08,"Nebraska","deaths_count",343
2020-04-08,"Nebraska","channel_endemic_estimation",360
2020-04-08,"Nebraska","farrington_estimation_all",359.916791307463
2020-04-08,"Nebraska","farrington_partial",359.916791307463
2020-04-15,"Nebraska","deaths_count",353
2020-04-15,"Nebraska","channel_endemic_estimation",339
2020-04-15,"Nebraska","farrington_estimation_all",359.166937164727
2020-04-15,"Nebraska","farrington_partial",359.166937164727
2020-04-22,"Nebraska","deaths_count",353
2020-04-22,"Nebraska","channel_endemic_estimation",323.4
2020-04-22,"Nebraska","farrington_estimation_all",353.877657211824
2020-04-22,"Nebraska","farrington_partial",353.877657211824
2020-04-29,"Nebraska","deaths_count",344
2020-04-29,"Nebraska","channel_endemic_estimation",331.6
2020-04-29,"Nebraska","farrington_estimation_all",347.648122777978
2020-04-29,"Nebraska","farrington_partial",347.648122777978
2020-05-06,"Nebraska","deaths_count",338
2020-05-06,"Nebraska","channel_endemic_estimation",318.8
2020-05-06,"Nebraska","farrington_estimation_all",364.50738960972
2020-05-06,"Nebraska","farrington_partial",364.50738960972
2020-05-13,"Nebraska","deaths_count",352
2020-05-13,"Nebraska","channel_endemic_estimation",333
2020-05-13,"Nebraska","farrington_estimation_all",344.936085672007
2020-05-13,"Nebraska","farrington_partial",344.936085672007
2020-05-20,"Nebraska","deaths_count",347
2020-05-20,"Nebraska","channel_endemic_estimation",320.8
2020-05-20,"Nebraska","farrington_estimation_all",343.370067292276
2020-05-20,"Nebraska","farrington_partial",343.370067292276
2020-05-27,"Nebraska","deaths_count",375
2020-05-27,"Nebraska","channel_endemic_estimation",317.4
2020-05-27,"Nebraska","farrington_estimation_all",360.980844725365
2020-05-27,"Nebraska","farrington_partial",360.980844725365
2020-06-03,"Nebraska","deaths_count",318
2020-06-03,"Nebraska","channel_endemic_estimation",320.2
2020-06-03,"Nebraska","farrington_estimation_all",340.171651906306
2020-06-03,"Nebraska","farrington_partial",340.171651906306
2020-06-10,"Nebraska","deaths_count",318
2020-06-10,"Nebraska","channel_endemic_estimation",319.2
2020-06-10,"Nebraska","farrington_estimation_all",342.072829501359
2020-06-10,"Nebraska","farrington_partial",342.072829501359
2020-06-17,"Nebraska","deaths_count",371
2020-06-17,"Nebraska","channel_endemic_estimation",328.4
2020-06-17,"Nebraska","farrington_estimation_all",359.582345854294
2020-06-17,"Nebraska","farrington_partial",359.582345854294
2020-06-24,"Nebraska","deaths_count",320
2020-06-24,"Nebraska","channel_endemic_estimation",336.4
2020-06-24,"Nebraska","farrington_estimation_all",340.451988229654
2020-06-24,"Nebraska","farrington_partial",340.451988229654
2020-07-01,"Nebraska","deaths_count",308
2020-07-01,"Nebraska","channel_endemic_estimation",327.6
2020-07-01,"Nebraska","farrington_estimation_all",357.63039943943
2020-07-01,"Nebraska","farrington_partial",357.63039943943
2020-07-08,"Nebraska","deaths_count",317
2020-07-08,"Nebraska","channel_endemic_estimation",318
2020-07-08,"Nebraska","farrington_estimation_all",357.124474829725
2020-07-08,"Nebraska","farrington_partial",357.124474829725
2020-07-15,"Nebraska","deaths_count",325
2020-07-15,"Nebraska","channel_endemic_estimation",303.2
2020-07-15,"Nebraska","farrington_estimation_all",338.809469386899
2020-07-15,"Nebraska","farrington_partial",338.809469386899
2020-07-22,"Nebraska","deaths_count",360
2020-07-22,"Nebraska","channel_endemic_estimation",314.6
2020-07-22,"Nebraska","farrington_estimation_all",341.204655923018
2020-07-22,"Nebraska","farrington_partial",341.204655923018
2020-07-29,"Nebraska","deaths_count",358
2020-07-29,"Nebraska","channel_endemic_estimation",315.2
2020-07-29,"Nebraska","farrington_estimation_all",342.035190016165
2020-07-29,"Nebraska","farrington_partial",342.035190016165
2020-08-05,"Nebraska","deaths_count",381
2020-08-05,"Nebraska","channel_endemic_estimation",325.6
2020-08-05,"Nebraska","farrington_estimation_all",338.087330851646
2020-08-05,"Nebraska","farrington_partial",338.087330851646
2020-08-12,"Nebraska","deaths_count",354
2020-08-12,"Nebraska","channel_endemic_estimation",343
2020-08-12,"Nebraska","farrington_estimation_all",339.345167693817
2020-08-12,"Nebraska","farrington_partial",339.345167693817
2020-08-19,"Nebraska","deaths_count",363
2020-08-19,"Nebraska","channel_endemic_estimation",330.2
2020-08-19,"Nebraska","farrington_estimation_all",340.316804459517
2020-08-19,"Nebraska","farrington_partial",340.316804459517
2020-08-26,"Nebraska","deaths_count",323
2020-08-26,"Nebraska","channel_endemic_estimation",306.4
2020-08-26,"Nebraska","farrington_estimation_all",340.991208507623
2020-08-26,"Nebraska","farrington_partial",340.991208507623
2020-09-02,"Nebraska","deaths_count",350
2020-09-02,"Nebraska","channel_endemic_estimation",312.6
2020-09-02,"Nebraska","farrington_estimation_all",341.225560684497
2020-09-02,"Nebraska","farrington_partial",341.225560684497
2020-09-09,"Nebraska","deaths_count",339
2020-09-09,"Nebraska","channel_endemic_estimation",325.4
2020-09-09,"Nebraska","farrington_estimation_all",359.998837612585
2020-09-09,"Nebraska","farrington_partial",359.998837612585
2020-09-16,"Nebraska","deaths_count",328
2020-09-16,"Nebraska","channel_endemic_estimation",322.2
2020-09-16,"Nebraska","farrington_estimation_all",367.456713870148
2020-09-16,"Nebraska","farrington_partial",367.456713870148
2020-09-23,"Nebraska","deaths_count",378
2020-09-23,"Nebraska","channel_endemic_estimation",321.8
2020-09-23,"Nebraska","farrington_estimation_all",373.51685678902
2020-09-23,"Nebraska","farrington_partial",373.51685678902
2020-09-30,"Nebraska","deaths_count",373
2020-09-30,"Nebraska","channel_endemic_estimation",337.2
2020-09-30,"Nebraska","farrington_estimation_all",384.356937484374
2020-09-30,"Nebraska","farrington_partial",384.356937484374
2020-10-07,"Nebraska","deaths_count",406
2020-10-07,"Nebraska","channel_endemic_estimation",350.8
2020-10-07,"Nebraska","farrington_estimation_all",379.742337345195
2020-10-07,"Nebraska","farrington_partial",379.742337345195
2020-10-14,"Nebraska","deaths_count",401
2020-10-14,"Nebraska","channel_endemic_estimation",343
2020-10-14,"Nebraska","farrington_estimation_all",376.207537312994
2020-10-14,"Nebraska","farrington_partial",376.207537312994
2020-10-21,"Nebraska","deaths_count",424
2020-10-21,"Nebraska","channel_endemic_estimation",343
2020-10-21,"Nebraska","farrington_estimation_all",375.701408181289
2020-10-21,"Nebraska","farrington_partial",375.701408181289
2020-10-28,"Nebraska","deaths_count",442
2020-10-28,"Nebraska","channel_endemic_estimation",330
2020-10-28,"Nebraska","farrington_estimation_all",361.752353629735
2020-10-28,"Nebraska","farrington_partial",361.752353629735
2020-11-04,"Nebraska","deaths_count",498
2020-11-04,"Nebraska","channel_endemic_estimation",342.2
2020-11-04,"Nebraska","farrington_estimation_all",358.091126869634
2020-11-04,"Nebraska","farrington_partial",358.091126869634
2020-11-11,"Nebraska","deaths_count",550
2020-11-11,"Nebraska","channel_endemic_estimation",343.2
2020-11-11,"Nebraska","farrington_estimation_all",359.550944821705
2020-11-11,"Nebraska","farrington_partial",359.550944821705
2020-11-18,"Nebraska","deaths_count",574
2020-11-18,"Nebraska","channel_endemic_estimation",341.6
2020-11-18,"Nebraska","farrington_estimation_all",363.058897313574
2020-11-18,"Nebraska","farrington_partial",363.058897313574
2020-11-25,"Nebraska","deaths_count",565
2020-11-25,"Nebraska","channel_endemic_estimation",322.2
2020-11-25,"Nebraska","farrington_estimation_all",368.706315099891
2020-11-25,"Nebraska","farrington_partial",368.706315099891
2020-12-02,"Nebraska","deaths_count",514
2020-12-02,"Nebraska","channel_endemic_estimation",342
2020-12-02,"Nebraska","farrington_estimation_all",374.787608111916
2020-12-02,"Nebraska","farrington_partial",374.787608111916
2020-12-09,"Nebraska","deaths_count",501
2020-12-09,"Nebraska","channel_endemic_estimation",360.2
2020-12-09,"Nebraska","farrington_estimation_all",386.137130706473
2020-12-09,"Nebraska","farrington_partial",386.137130706473
2020-12-16,"Nebraska","deaths_count",460
2020-12-16,"Nebraska","channel_endemic_estimation",373
2020-12-16,"Nebraska","farrington_estimation_all",401.607392324835
2020-12-16,"Nebraska","farrington_partial",401.607392324835
2020-12-23,"Nebraska","deaths_count",425
2020-12-23,"Nebraska","channel_endemic_estimation",358.4
2020-12-23,"Nebraska","farrington_estimation_all",398.297677585086
2020-12-23,"Nebraska","farrington_partial",398.297677585086
2021-01-01,"Nebraska","deaths_count",447
2021-01-01,"Nebraska","channel_endemic_estimation",404.4
2021-01-01,"Nebraska","farrington_estimation_all",399.463192307447
2021-01-01,"Nebraska","farrington_partial",428.353151732857
2021-01-08,"Nebraska","deaths_count",391
2021-01-08,"Nebraska","channel_endemic_estimation",417.4
2021-01-08,"Nebraska","farrington_estimation_all",385.282010594641
2021-01-08,"Nebraska","farrington_partial",427.591312103574
2021-01-15,"Nebraska","deaths_count",407
2021-01-15,"Nebraska","channel_endemic_estimation",387.4
2021-01-15,"Nebraska","farrington_estimation_all",379.317989856506
2021-01-15,"Nebraska","farrington_partial",444.718258101447
2021-01-22,"Nebraska","deaths_count",378
2021-01-22,"Nebraska","channel_endemic_estimation",380.6
2021-01-22,"Nebraska","farrington_estimation_all",378.092951596556
2021-01-22,"Nebraska","farrington_partial",442.674084892286
2021-01-29,"Nebraska","deaths_count",364
2021-01-29,"Nebraska","channel_endemic_estimation",376.8
2021-01-29,"Nebraska","farrington_estimation_all",387.253442787522
2021-01-29,"Nebraska","farrington_partial",432.205242888881
2021-02-05,"Nebraska","deaths_count",341
2021-02-05,"Nebraska","channel_endemic_estimation",392.8
2021-02-05,"Nebraska","farrington_estimation_all",386.183485009343
2021-02-05,"Nebraska","farrington_partial",417.602632053424
2021-02-12,"Nebraska","deaths_count",328
2021-02-12,"Nebraska","channel_endemic_estimation",353.6
2021-02-12,"Nebraska","farrington_estimation_all",383.941926410493
2021-02-12,"Nebraska","farrington_partial",414.712161552286
2021-02-19,"Nebraska","deaths_count",318
2021-02-19,"Nebraska","channel_endemic_estimation",367.6
2021-02-19,"Nebraska","farrington_estimation_all",379.165799099444
2021-02-19,"Nebraska","farrington_partial",412.250738192197
2021-02-26,"Nebraska","deaths_count",354
2021-02-26,"Nebraska","channel_endemic_estimation",360.2
2021-02-26,"Nebraska","farrington_estimation_all",378.021986783593
2021-02-26,"Nebraska","farrington_partial",408.277297522915
2021-03-05,"Nebraska","deaths_count",318
2021-03-05,"Nebraska","channel_endemic_estimation",358.2
2021-03-05,"Nebraska","farrington_estimation_all",378.362575986229
2021-03-05,"Nebraska","farrington_partial",397.988614263091
2021-03-12,"Nebraska","deaths_count",327
2021-03-12,"Nebraska","channel_endemic_estimation",370
2021-03-12,"Nebraska","farrington_estimation_all",374.164834780912
2021-03-12,"Nebraska","farrington_partial",402.813700427315
2021-03-19,"Nebraska","deaths_count",333
2021-03-19,"Nebraska","channel_endemic_estimation",326.2
2021-03-19,"Nebraska","farrington_estimation_all",376.708027207398
2021-03-19,"Nebraska","farrington_partial",391.952009015187
2021-03-26,"Nebraska","deaths_count",329
2021-03-26,"Nebraska","channel_endemic_estimation",362.4
2021-03-26,"Nebraska","farrington_estimation_all",391.228351902257
2021-03-26,"Nebraska","farrington_partial",393.428048272143
2021-04-02,"Nebraska","deaths_count",323
2021-04-02,"Nebraska","channel_endemic_estimation",354.6
2021-04-02,"Nebraska","farrington_estimation_all",389.954751086701
2021-04-02,"Nebraska","farrington_partial",367.753420851971
2021-04-09,"Nebraska","deaths_count",363
2021-04-09,"Nebraska","channel_endemic_estimation",360
2021-04-09,"Nebraska","farrington_estimation_all",386.820587719495
2021-04-09,"Nebraska","farrington_partial",359.916791307463
2021-04-16,"Nebraska","deaths_count",328
2021-04-16,"Nebraska","channel_endemic_estimation",339
2021-04-16,"Nebraska","farrington_estimation_all",393.742601469853
2021-04-16,"Nebraska","farrington_partial",359.166937164727
2021-04-23,"Nebraska","deaths_count",368
2021-04-23,"Nebraska","channel_endemic_estimation",323.4
2021-04-23,"Nebraska","farrington_estimation_all",362.622220366321
2021-04-23,"Nebraska","farrington_partial",353.877657211824
